Time,x,y,z
618.0,-644.5704651168452,-571.2243123945792,-713.8116585673064
619.0,-645.2450482909037,-573.4404546261708,-715.7178723933588
620.0,-646.256352345064,-575.2221194919575,-717.9094322068387
621.0,-646.3871425870256,-576.1197507470392,-720.7690042102175
622.0,-646.4051910269117,-577.3221016446523,-723.5174631553042
623.0,-646.4113780090153,-578.4298650090996,-726.3054412846376
624.0,-646.1929521801554,-579.2012516204219,-729.1963326442635
625.0,-646.1982490896011,-580.0938604243577,-732.0604592940273
626.0,-646.1368342042724,-580.974342549594,-734.9276843355962
627.0,-646.1893972615618,-581.8538933502309,-737.7953711236028
628.0,-646.1797864224599,-582.8032756065322,-740.6411717074793
629.0,-646.336211077491,-583.5632965598926,-743.5390846595453
630.0,-647.001901828939,-584.4849426718174,-746.3153094825398
631.0,-647.5589069928827,-585.3780706503154,-749.1245918929365
632.0,-647.5609121111764,-586.3354427142563,-751.9677300729562
633.0,-647.5769238355708,-587.4021117072211,-754.7716489170259
634.0,-647.6938949274811,-588.3772698243648,-757.606324279431
635.0,-647.832986350377,-589.5489432215854,-760.3645546951726
636.0,-647.9233038309088,-590.617793442463,-763.1662331132
637.0,-648.0867037764524,-591.7203407347312,-765.9514961036748
638.0,-648.1936014119457,-592.8449145010385,-768.7306878458292
639.0,-648.3322532146469,-593.9287620233454,-771.5246188088269
640.0,-648.4338394380475,-594.981848742685,-774.3318752276041
641.0,-648.5460417161584,-596.0922421211179,-777.116554238535
642.0,-648.6995728275303,-597.1459470621596,-779.9212171585781
643.0,-648.8329279383902,-598.219641396789,-782.7193231054987
644.0,-648.9832783294503,-599.3073412939093,-785.5111511255802
645.0,-649.1351890188205,-600.3923639132374,-788.3039363049311
646.0,-649.2107279341359,-601.486339120791,-791.0963388757527
647.0,-649.3354492170929,-602.6251610260146,-793.868978280681
648.0,-649.4394821377072,-603.7402535550085,-796.652096280912
649.0,-649.578520714829,-604.8613073157233,-799.4312880230664
650.0,-649.6882074095329,-605.9680437898363,-802.2175226158229
651.0,-649.772211040269,-607.0984491736149,-804.9951343702529
652.0,-649.9190600417647,-608.0965245349931,-807.8204274424437
653.0,-650.0766126325158,-609.1049371755634,-810.6414700028256
654.0,-650.3048930644661,-610.1779912281839,-813.4336811417876
655.0,-650.6242954442056,-610.6567338590255,-816.3779616333902
656.0,-650.9654090562117,-611.14552692942,-819.3181525860391
657.0,-651.3220245017206,-611.3705345186701,-822.2883709296638
658.0,-650.9648976399467,-611.4683673757145,-825.2654314155595
659.0,-650.5750715683245,-611.5192737083476,-828.2395605619117
660.0,-650.8709893199633,-611.724100472815,-831.2178954458398
661.0,-650.7004906632448,-613.0988136227039,-833.8789279453745
662.0,-651.084204120108,-614.123466017437,-836.6722863994562
663.0,-651.2592621000714,-615.1797613815229,-839.4747129921543
664.0,-651.4959812136708,-616.1125274563558,-842.3161759095434
665.0,-651.0366225882734,-617.1130841221667,-845.1068525321162
666.0,-650.8737830885474,-617.9309874910762,-847.9886084857764
667.0,-650.796684414119,-618.8892338873995,-850.8304071483024
668.0,-650.130028657444,-619.6218789978328,-853.6621559444088
669.0,-649.4845131083529,-621.0785676301019,-856.2040780330062
670.0,-647.4422918796108,-622.1832532128456,-858.1038154401638
671.0,-647.2110524156667,-623.0510957787006,-860.9662230965266
672.0,-647.588152149418,-624.0143304818691,-863.7822441719834
673.0,-646.8595658850205,-624.6685127626636,-866.617946483374
674.0,-646.5921867836418,-625.7385246970636,-869.4078538073522
675.0,-646.6265968622608,-626.4736419452557,-872.3161898570377
676.0,-646.870939432609,-627.1141827043763,-875.2368069569364
677.0,-647.7353953959215,-628.4970643011334,-877.754812988868
678.0,-648.8971379262789,-630.1043097894017,-880.0058385848131
679.0,-649.1006037211544,-631.213998497136,-882.7856214256556
680.0,-649.1009726820611,-632.2709935920784,-885.5932469763898
681.0,-649.2128790260205,-633.2547094096914,-888.4251686137872
682.0,-649.4087658361818,-634.2140950249571,-891.2608709251778
683.0,-649.6080405194816,-635.2421479853946,-894.0721689725451
684.0,-649.9167864019943,-636.0844689093481,-896.9348899580939
685.0,-649.8055031545782,-637.0940754635823,-899.7577095847247
686.0,-649.8518263908247,-638.0949181477364,-902.5854592340676
687.0,-649.8358609411937,-638.9743916257997,-905.4536069823192
688.0,-649.8917217350302,-639.8722758779614,-908.3155439909608
689.0,-650.057461366492,-640.8328054850299,-911.1527808948001
690.0,-650.2887452088389,-641.7094185741631,-914.0125111751289
691.0,-650.4941203713728,-642.5642104284616,-916.8808124020643
692.0,-650.7264866061217,-643.4493084397524,-919.7378401309038
693.0,-650.9599276644524,-644.3644668266934,-922.5852934490632
694.0,-651.1611614060522,-645.3202160563617,-925.4218491758612
695.0,-651.4606753441553,-646.2644036206898,-928.2535979719677
696.0,-651.6152018954548,-647.1789901846352,-931.1066056764778
697.0,-651.7797668321358,-648.0078259349863,-933.9851382332773
698.0,-651.7938074849069,-648.976999274341,-936.8242412427425
699.0,-652.1098969841147,-649.9943468163576,-939.6287182719306
700.0,-652.2881108940417,-650.9878023931299,-942.4538352286756
701.0,-652.47272114075,-651.9125263488988,-945.3017826759501
702.0,-652.5848686308562,-652.9724200374674,-948.1060737288537
703.0,-652.7227804060539,-653.931833631236,-950.9451767383189
704.0,-652.7984099388057,-654.8697724993232,-953.793781809842
705.0,-652.8359234513887,-655.8690083200452,-956.6222302380372
706.0,-652.9849975420898,-656.8477814066806,-959.4541518754346
707.0,-653.1714211190249,-657.7385872300597,-962.312772388024
708.0,-653.2632681936255,-658.8210356023602,-965.1091753697473
709.0,-653.3677651677043,-659.7956186525761,-967.9445357102755
710.0,-653.4308011307219,-660.7155313016436,-970.7993189219138
711.0,-653.1749602713016,-661.8471026715986,-973.5659218369252
712.0,-653.2620896842097,-662.8119561317478,-976.4051939735554
713.0,-653.6069942879881,-663.4173746180785,-979.3231571794066
714.0,-654.0390745885097,-664.2488098385254,-982.1730733339806
715.0,-654.0842917119027,-664.9405396975151,-985.0918856290647
716.0,-654.1346776788843,-665.6451846898677,-988.0075222129145
717.0,-654.1973523703114,-666.8137703817642,-990.769854445603
718.0,-654.3708675040748,-667.7031130809326,-993.6297429157694
719.0,-654.7055301353588,-668.7606644526647,-996.4171406303716
720.0,-654.92551936712,-669.8304724072689,-999.2112622594663
721.0,-655.1479156941915,-670.8858186112002,-1002.010687961919
722.0,-655.296089834001,-671.9846267516873,-1004.798279233015
723.0,-655.5790391525894,-673.1211644349053,-1007.5602027978039
724.0,-655.8483408698247,-674.2167391438373,-1010.3399856386463
725.0,-656.0093047907187,-675.0549763896516,-1013.2159983187123
726.0,-656.3199241218541,-675.9321383213617,-1016.0680331320839
727.0,-656.4859804978404,-676.9829508830834,-1018.873067577527
728.0,-656.7466863232672,-677.9498405593299,-1021.7009920508035
729.0,-657.0031630535714,-678.9671590115402,-1024.5115583378006
730.0,-657.2104135068774,-679.957483914314,-1027.3357934265548
731.0,-657.4296825514843,-680.793287799695,-1030.2086583644277
732.0,-657.6576892716811,-681.9169879391126,-1032.9808976997338
733.0,-657.9085268190515,-682.8834247801827,-1035.8098693074123
734.0,-658.1805589881471,-683.9240486584133,-1038.6104229032276
735.0,-658.345111387964,-684.8747268027415,-1041.4510449431355
736.0,-658.7607699913768,-685.8688780191159,-1044.250846951205
737.0,-658.9073925073442,-686.8395199811812,-1047.0856936876776
738.0,-659.0154939115597,-687.7341309815799,-1049.9471592639813
739.0,-659.1066724011065,-688.7170052545994,-1052.78011613737
740.0,-659.2519474729249,-689.5860666099712,-1055.6478029253765
741.0,-659.3598304654189,-690.505816081702,-1058.5012959022702
742.0,-659.4480957948679,-691.2226109063403,-1061.413067598504
743.0,-659.6049519309493,-692.0575401022418,-1064.2902692581736
744.0,-659.8751916083152,-692.936513734249,-1067.1458560404328
745.0,-660.2438093591387,-693.7903826967994,-1069.9980532195511
746.0,-660.6359899229859,-694.6962247133011,-1072.8310100929398
747.0,-660.9610893987037,-695.5574846038439,-1075.6862757078748
748.0,-661.2616230942799,-696.4753408802613,-1078.5265607910424
749.0,-661.4739525669124,-697.3320419693539,-1081.3937858326112
750.0,-661.8382987157968,-698.2579362204348,-1084.2239751760312
751.0,-662.1272538022521,-699.0919179462611,-1087.0912002176
752.0,-662.4229221393522,-699.9584545159464,-1089.9480681893192
753.0,-662.716097126686,-700.8216252040354,-1092.806211780888
754.0,-663.0353851511401,-701.6648156991039,-1095.6675200387424
755.0,-663.3213499130231,-702.3113500698358,-1098.5830332804244
756.0,-663.7523919290186,-703.3644326066196,-1101.358861076086
757.0,-664.1640983027789,-704.3240902579158,-1104.1712541947863
758.0,-664.4634061837044,-705.3086106919352,-1106.9892560236385
759.0,-664.6652757157742,-706.2383653837496,-1109.8343930862545
760.0,-664.9466500376174,-707.1242965399159,-1112.686752544237
761.0,-665.2172364756041,-708.0843650404909,-1115.5160725073697
762.0,-665.4926544369275,-708.875257693158,-1118.3968074411214
763.0,-665.7545406122944,-709.7223218389187,-1121.2627973162114
764.0,-665.9761279253786,-710.4341943737455,-1124.16867696906
765.0,-666.2412508721037,-711.1299398119858,-1127.0748166952756
766.0,-666.5856359763138,-711.9059916938638,-1129.9521665830423
767.0,-666.7998553487226,-712.7735597506783,-1132.8159814735825
768.0,-667.1144277350577,-713.5896411993256,-1135.685660076306
769.0,-667.3950833810547,-714.3946695215107,-1138.5619705270137
770.0,-667.5219173501217,-715.1658222531398,-1141.4583884196513
771.0,-667.7622762602182,-715.9659653584973,-1144.3397073199617
772.0,-668.0363959360776,-716.8243785218019,-1147.2011728962655
773.0,-668.2962923438398,-717.6830300320962,-1150.0638938818142
774.0,-668.5108228715178,-718.5644065748894,-1152.923465885193
775.0,-668.790101983369,-719.432696904736,-1155.781450328954
776.0,-669.1142853655628,-720.3356224115539,-1158.6239194429193
777.0,-669.3763951157898,-721.1304952404246,-1161.50480049995
778.0,-669.6511200508253,-721.9655846258382,-1164.3731017268856
779.0,-669.9315836678584,-722.898052897245,-1167.2106787007033
780.0,-670.0566978259707,-723.772772657497,-1170.0775954746025
781.0,-670.413453975788,-725.0071659666665,-1172.78849905235
782.0,-670.5994733087283,-726.0001929098439,-1175.6132635200352
783.0,-670.8762782674129,-727.1925190598238,-1178.3521934875446
784.0,-671.0936691168838,-728.6231930473737,-1180.9801039045708
785.0,-670.892002328862,-729.6956132696254,-1183.7746066105124
786.0,-671.6673759896382,-731.0310533869743,-1186.3466477025538
787.0,-672.2921496261091,-732.3200132792704,-1188.9825992004428
788.0,-672.9545556298157,-733.6050518479232,-1191.611266954901
789.0,-674.3387033244215,-735.1934082295325,-1193.7469774138629
790.0,-675.3814368089023,-736.6477368095677,-1196.1548053274885
791.0,-678.2855713348404,-737.3294301862301,-1196.4730769025143
792.0,-675.3351295374578,-737.8236941996576,-1196.6980130829934
793.0,-672.3406476695088,-738.0026481860141,-1196.7304755735397
794.0,-669.3485029536622,-738.2129289152047,-1196.7838798276985
795.0,-666.3503688766015,-738.317626064215,-1196.799064127358
796.0,-663.350976841477,-738.3778358062849,-1196.8037765144004
797.0,-660.3531024237515,-738.4898586501033,-1196.8179136290184
798.0,-657.3542757745589,-738.5730996632327,-1196.8283855832642
799.0,-654.355424088201,-738.6552937781785,-1196.839904728022
800.0,-651.3814754782519,-738.8392723312996,-1197.188876872145
801.0,-648.4179309859442,-739.1048043754323,-1197.5721480237485
802.0,-645.4759450812276,-739.3038213289354,-1198.1245167309241
803.0,-642.5450556154409,-739.5139100981249,-1198.7292891248057
804.0,-639.6319176974766,-739.7293711745448,-1199.4128123471376
805.0,-636.6914213879174,-739.9427279848146,-1199.9677540782955
806.0,-638.7485056895815,-741.6965416468208,-1201.268731332058
807.0,-639.0782602527319,-742.5098506022678,-1204.1374924707852
808.0,-639.2638297605862,-743.1395500861425,-1207.0647851650272
809.0,-639.58049431294,-743.8379572016131,-1209.9651215355784
810.0,-639.7848903864536,-744.505672926428,-1212.8827195126764
811.0,-640.0677012548628,-745.1966106440575,-1215.7883387380855
812.0,-639.9486381302779,-745.8795152921818,-1218.7071510331696
813.0,-639.8475681662919,-746.2357395553895,-1221.6842115190655
814.0,-639.6196508731362,-746.4426924601154,-1224.6683737470125
815.0,-639.2741231144302,-746.4576576878375,-1227.6483715003544
816.0,-639.606656471857,-746.4876865340837,-1230.6297335774245
817.0,-640.1879979004024,-746.693093696912,-1233.5656916903606
818.0,-640.8076434243818,-746.9363044739412,-1236.4909075700093
819.0,-641.0813953520611,-747.0955679437166,-1239.474143234399
820.0,-641.3875006158248,-747.2497237246507,-1242.454501528749
821.0,-641.6166493366247,-747.3667328271573,-1245.4434477868283
822.0,-641.894116544213,-747.51725984567,-1248.4267938219725
823.0,-642.2153391655143,-747.8221953003429,-1251.3939187596939
824.0,-642.6180938344679,-748.181920247508,-1254.3449163264538
825.0,-643.0832772776463,-748.5834558244426,-1257.2813041660704
826.0,-643.3689688626733,-748.9137328467064,-1260.2493502248117
827.0,-643.5353848589086,-748.990205284951,-1263.2437546200772
828.0,-643.7806129444076,-749.0963249537108,-1266.231831225853
829.0,-644.0176542461573,-749.1789642569964,-1269.2213098036016
830.0,-644.2050595456855,-749.24378590829,-1272.2147488638184
831.0,-644.4600687897353,-749.5402615058782,-1275.1891517459921
832.0,-644.6863750713189,-749.7099301411972,-1278.1757883193143
833.0,-644.8932450081757,-749.8655349660851,-1281.164599448793
834.0,-645.2525962090093,-750.0409575605462,-1284.1378289434356
835.0,-645.0621395392909,-750.0551443609125,-1287.1317436034844
836.0,-645.0069920308001,-750.2160337693974,-1290.1269186151565
837.0,-644.902587622407,-750.2621033685059,-1293.1247473813714
838.0,-644.7607191053547,-750.3203168154366,-1296.1208255710164
839.0,-644.668001283439,-750.3764023924931,-1299.1188679011955
840.0,-644.8762753230419,-750.4276750493627,-1302.1111902499883
841.0,-645.0564066677558,-750.4397025166372,-1305.105753329752
842.0,-645.3169562659692,-750.6349023640081,-1308.0880361678571
843.0,-645.5879430851302,-750.838735058034,-1311.0688109625519
844.0,-646.1212191358852,-751.201966035865,-1313.9986027487435
845.0,-646.7047474373467,-751.7301500212201,-1316.893514906134
846.0,-646.8309702230871,-752.2514943388592,-1319.8451700199346
847.0,-647.4606010323913,-753.1741526294082,-1322.6294592870288
848.0,-647.7480425192075,-754.1457841586649,-1325.453164222572
849.0,-647.9690212090052,-755.1098545465617,-1328.2854312837503
850.0,-648.2701939399835,-756.1485275166591,-1331.083726022927
851.0,-648.4669452298069,-757.0166352380342,-1333.9486305438566
852.0,-648.5939318181205,-757.8322104221309,-1336.8328482064946
853.0,-648.6444733335671,-758.7419090002313,-1339.6911508588075
854.0,-648.9243883305983,-759.6439384871885,-1342.5386041769668
855.0,-649.1448077053366,-760.4913540489501,-1345.4079773079702
856.0,-649.3926780037838,-761.3384555045907,-1348.275202349539
857.0,-649.6818617495776,-762.2098044709754,-1351.131270230376
858.0,-649.9292160504356,-763.089795422285,-1353.9886172123613
859.0,-650.1806981852086,-763.9691343235548,-1356.8458046112912
860.0,-650.462277561153,-764.8235520279658,-1359.7077416199327
861.0,-650.700569149586,-765.6562187790748,-1362.580002610943
862.0,-650.9417679847071,-766.5415347208411,-1365.4362306839776
863.0,-651.1724022119544,-767.394527138602,-1368.3031474578768
864.0,-651.4139475738875,-768.3080939977917,-1371.1504358928476
865.0,-651.6657607894965,-769.2931229244916,-1373.9729007939595
866.0,-651.8537302623554,-770.2120954769107,-1376.8224896985514
867.0,-651.9481820697742,-771.0234570809022,-1379.7091436791393
868.0,-652.0105773815698,-771.8792541085763,-1382.583812055229
869.0,-652.2476963539502,-772.9872020775186,-1385.3616216043258
870.0,-655.0866290432972,-773.3468495135793,-1386.2622407841639
871.0,-657.9197980580287,-774.2211532384425,-1386.7191284406567
872.0,-660.7433749560545,-775.1157599163855,-1387.1956705612665
873.0,-663.5706991303273,-776.0044999609087,-1387.6608362810196
874.0,-666.3895089646027,-776.9057234525145,-1388.1528803200754
875.0,-669.2274384888119,-777.7717410110371,-1388.595790699218
876.0,-672.062053550743,-778.641616708502,-1389.0521608577878
877.0,-674.8970377306025,-779.5148550929534,-1389.4997314375485
878.0,-677.723195607401,-780.4075663994045,-1389.964379883951
879.0,-680.5543543547368,-781.2812497644293,-1390.4347175552707
880.0,-683.3875233476887,-782.1550119403696,-1390.8926401658414
881.0,-686.2183962362988,-783.0340213367872,-1391.3547020334977
882.0,-689.0362029127333,-783.9408905578426,-1391.8420968941014
883.0,-691.8652994022245,-784.8220559898068,-1392.310883129671
884.0,-694.6960948304479,-785.7032086149516,-1392.769323196365
885.0,-697.5162793046364,-786.6043291045946,-1393.2536179358488
886.0,-700.3431203383788,-787.4891238440937,-1393.729126126005
887.0,-703.1821766889846,-788.3522363918531,-1394.170482861521
888.0,-706.0124259392719,-789.2370132839847,-1394.6253004429732
889.0,-708.8430644587079,-790.1197430561416,-1395.081670601543
890.0,-711.6686005726814,-791.0133427909719,-1395.5483880562654
891.0,-714.4995396465094,-791.8967084622286,-1396.0016529359093
892.0,-717.3203481758345,-792.7953161663982,-1396.4869811082774
893.0,-720.168813172264,-793.6461047164155,-1396.8899773952025
894.0,-723.0090691776293,-794.5057926387793,-1397.330298301052
895.0,-725.8308423219042,-795.4101353766773,-1397.7990845366216
896.0,-728.6681155467971,-796.2829945929549,-1398.2326712475176
897.0,-731.4953584987484,-797.1738783992299,-1398.694215757136
898.0,-734.3029803044543,-798.1007799614465,-1399.202264268683
899.0,-737.1235754676879,-799.0052880521995,-1399.6777724588392
900.0,-739.9554145534328,-799.8889345629975,-1400.1248252928558
901.0,-742.7792267959721,-800.783073513846,-1400.600850455489
902.0,-742.2400282943344,-802.33057099951,-1403.1137206287563
903.0,-743.1320988209881,-802.6875543701568,-1405.955687034004
904.0,-743.3375126022928,-803.0973988201624,-1408.9204522363852
905.0,-743.3468306220457,-804.1046968910499,-1411.7462731385117
906.0,-743.3610431610543,-804.7946997446365,-1414.665809756843
907.0,-743.954307579298,-805.8373384727812,-1417.4155264354515
908.0,-744.1078314701916,-806.7687360722374,-1420.263144550061
909.0,-744.3030687372368,-807.7529530845336,-1423.0903692107952
910.0,-744.4307941827259,-808.7377302044006,-1425.921252506652
911.0,-744.6056272404672,-809.7312856674481,-1428.7465455788429
912.0,-744.802053532044,-810.7187873203839,-1431.5725422521293
913.0,-744.9682969408218,-811.7208115139771,-1434.39536187876
914.0,-745.1212765799917,-812.6899709603744,-1437.2303799029457
915.0,-745.3130525788598,-813.6849143774825,-1440.054084838489
916.0,-745.4913912791161,-814.6643054059632,-1442.8841004782553
917.0,-745.6451938738693,-815.6453479774585,-1445.7149837741122
918.0,-745.9165353085333,-816.6297757146052,-1448.5358481551434
919.0,-746.1201886973705,-817.6794376329419,-1451.3388349825132
920.0,-746.7310993549155,-818.3377768899311,-1454.201242638876
921.0,-747.557255412209,-818.6637082134127,-1457.0667678859068
922.0,-746.9490937415877,-818.6793148405046,-1460.0044363177722
923.0,-746.3292076365375,-818.6973877781135,-1462.9396389659196
924.0,-746.9539165504484,-818.7486384323971,-1465.8734269854117
925.0,-747.5382091967786,-818.7904185490588,-1468.8156806327536
926.0,-748.2142582468152,-818.8582547388157,-1471.7377271644336
927.0,-748.8789334043398,-818.9625778087523,-1474.6613077827933
928.0,-748.0265290118041,-819.0565335467725,-1477.5361258763219
929.0,-746.9993693794652,-819.2974516635219,-1480.3444886646232
930.0,-745.7473180354633,-819.8635639316515,-1483.0113003062388
931.0,-744.4320096600012,-820.6743301401867,-1485.5828022083451
932.0,-744.5178846137493,-821.5613074809294,-1488.4473958425851
933.0,-744.4847805396397,-822.5592171778587,-1491.2763674502637
934.0,-744.5259700019848,-823.6075589993019,-1494.0869337372608
935.0,-744.4772943361638,-824.5751148962466,-1496.926205873891
936.0,-744.5391295162268,-825.5060882218937,-1499.7774275554584
937.0,-743.7315087355934,-826.6616351640951,-1502.425532526765
938.0,-742.5560594621495,-828.0739562278604,-1504.7969599910584
939.0,-742.3155114512009,-828.2197520701693,-1507.7837442529017
940.0,-742.553499022486,-828.3667361899495,-1510.7706753844222
941.0,-742.8225315102122,-828.6826248215531,-1513.7418428137287
942.0,-743.0426155024705,-829.0108863866782,-1516.7156967747048
943.0,-743.2375288952637,-829.2800497619822,-1519.6972332656278
944.0,-744.1626084464276,-829.3225427594884,-1522.5507262425215
945.0,-744.9915018239096,-829.3807953910924,-1525.4333539326121
946.0,-745.8512208463625,-829.4291621891258,-1528.307122165313
947.0,-746.5483167261824,-829.4452249672445,-1531.2249637171278
948.0,-745.7912586298186,-829.460950884661,-1534.1278270852958
949.0,-746.557895621331,-829.5124084572085,-1537.0277615399814
950.0,-746.666505183875,-830.5371563095716,-1539.8452241931502
951.0,-746.335637067174,-831.3418950966445,-1542.7162730910152
952.0,-746.6504922490142,-832.3184534514975,-1545.535350953373
953.0,-746.6644883739418,-833.2618182240095,-1548.3831337776892
954.0,-746.7896341263393,-834.1874161709501,-1551.234029598528
955.0,-746.8637747988352,-835.12946273496,-1554.0813180334987
956.0,-746.9261909595288,-836.0843028219774,-1556.9246232635276
957.0,-747.0220414198862,-837.0378641095645,-1559.7674270837138
958.0,-747.1499300138057,-838.0266047964783,-1562.5969210952971
959.0,-747.3607813320286,-839.0403115993208,-1565.412580918407
960.0,-747.5512630664741,-840.088464880859,-1568.217057947595
961.0,-747.8422386847699,-840.9963808190732,-1571.0615301022654
962.0,-748.265277297345,-842.1536396990563,-1573.7968162329967
963.0,-748.787001177907,-843.0863899730165,-1576.599989634497
964.0,-749.0530502735587,-844.162249679117,-1579.387774377172
965.0,-749.3054468232269,-845.0754561048612,-1582.2342370953004
966.0,-749.5413581715777,-845.934268254405,-1585.0989862165177
967.0,-749.6825929225296,-846.8434402519503,-1587.9544124586055
968.0,-749.8719048460578,-847.8708794443663,-1590.7666232795607
969.0,-749.7740094687763,-849.0770701311696,-1593.5117135371252
970.0,-749.7728513410045,-850.0250101374752,-1596.3580108517403
971.0,-749.6584947581451,-851.1278507774888,-1599.1456021228364
972.0,-749.6448852131899,-852.2578968505816,-1601.9245966627686
973.0,-749.7543461946057,-853.2993485212874,-1604.735894710136
974.0,-749.917716695621,-854.4043568273837,-1607.5201839772303
975.0,-750.108000777276,-855.6057632361512,-1610.2625214125655
976.0,-750.278234791347,-856.6101149587774,-1613.0842758309568
977.0,-750.4121813246387,-857.6100036438069,-1615.9095689031476
978.0,-750.5375277824876,-858.6323437091861,-1618.7272113673764
979.0,-750.7490640181703,-859.6182325350933,-1621.5526804689496
980.0,-750.9654206462187,-860.5782826077982,-1624.386669471645
981.0,-751.1914837714742,-861.5543601580168,-1627.214419120988
982.0,-751.4262376143662,-862.4753361743298,-1630.0598881175902
983.0,-751.6443101846451,-863.4663623462999,-1632.8830621257878
984.0,-751.8336097512379,-864.4577653192625,-1635.7081790825328
985.0,-752.0513819557837,-865.4523879140343,-1638.530111250551
986.0,-752.2397691705781,-866.3463493144787,-1641.387617728552
987.0,-752.1405142287648,-867.5283448920819,-1644.1431639377547
988.0,-752.064509819442,-868.7004861389129,-1646.9036545150327
989.0,-751.8873124177968,-869.8777073299226,-1649.6573341166363
990.0,-751.6414484283332,-870.9931757019191,-1652.4313711044504
991.0,-751.3795967796204,-872.1000232113968,-1655.2073974560597
992.0,-750.97806822094,-873.340957645682,-1657.909037059406
993.0,-750.6789056003905,-874.5691035553073,-1660.6297280288359
994.0,-750.3709886854971,-875.8636077010816,-1663.3184909767538
995.0,-750.0902809500362,-877.1968145469905,-1665.9912727997378
996.0,-749.7881738672206,-878.6181166250913,-1668.615893098619
997.0,-749.5248280076373,-880.0758912838361,-1671.2246364747602
998.0,-749.2404625051826,-881.5694196729563,-1673.8108517039911
999.0,-748.9715386670779,-883.1344642231044,-1676.3561052326895
1000.0,-748.7255933284167,-884.7626238853762,-1678.863814746278
1001.0,-748.2940903580119,-886.5075524211568,-1681.2656951745155
1002.0,-747.7100111075737,-888.4668073115674,-1683.4611841186027
1003.0,-747.1835744972441,-890.4411407489158,-1685.657743239927
1004.0,-746.6746927030649,-892.4145230097174,-1687.8592885545427
1005.0,-746.167703789863,-894.3664689150041,-1690.080294953616
1006.0,-745.8634496816344,-896.2429153531275,-1692.401152166475
1007.0,-745.6411562121319,-898.178937569118,-1694.682029978329
1008.0,-745.8800470142102,-899.0947428382059,-1697.5288232433543
1009.0,-746.152245008982,-899.9280261179426,-1700.3978905530132
1010.0,-746.3062864736153,-900.9514095015404,-1703.2137310451842
1011.0,-746.4081082374432,-901.9486323563964,-1706.0413057844553
1012.0,-746.4601437951441,-902.9482058419885,-1708.869404995522
1013.0,-746.5514541942108,-904.0243293143335,-1711.6682655999984
1014.0,-746.6069525260818,-905.0833005707057,-1714.474597692488
1015.0,-746.7021330218967,-906.1271396684416,-1717.285530030922
1016.0,-746.7599461996219,-907.1031234115502,-1720.1217446507399
1017.0,-746.8759523070297,-908.1640786538101,-1722.9254772622714
1018.0,-747.1074706627346,-909.2179615257494,-1725.7247146839998
1019.0,-747.2666127020502,-910.3088405523235,-1728.5148144601194
1020.0,-747.4070151730008,-911.3781874944326,-1731.314240162572
1021.0,-747.5250046647982,-912.4840696192329,-1734.1004747553286
1022.0,-747.6507404605406,-913.5724360334829,-1736.8932599346795
1023.0,-747.777518525176,-914.6262414727876,-1739.6992216982142
1024.0,-747.946848271043,-915.6953474122346,-1742.4971387676435
1025.0,-748.1105821636729,-916.7579101152107,-1745.297880047135
1026.0,-748.246365963475,-917.7674965463796,-1748.1196344655264
1027.0,-748.4123183400555,-918.8494740962595,-1750.912801913114
1028.0,-748.4158185869102,-919.9049932378392,-1753.7209805203308
1029.0,-748.4339889484562,-920.9672213012157,-1756.526571613013
1030.0,-748.4334594404867,-921.9785069378601,-1759.350983247449
1031.0,-748.5930794481585,-923.0491056141842,-1762.1489003168783
1032.0,-748.6056901928342,-924.0962179567659,-1764.9601983642458
1033.0,-748.634202057324,-925.1169584808035,-1767.781062745277
1034.0,-748.7192980261848,-926.1454064132673,-1770.5979854503391
1035.0,-748.7803519905276,-927.107790111242,-1773.4387758388245
1036.0,-748.7839626225641,-928.0928998765149,-1776.2724211436748
1037.0,-748.7770408799814,-929.060167846291,-1779.1122001428444
1038.0,-748.7352570283257,-930.0488515480613,-1781.9442945352675
1039.0,-748.673541688938,-931.0325283878767,-1784.777767861716
1040.0,-748.5945490434462,-932.0407243416576,-1787.602179496152
1041.0,-748.5901169143942,-933.01741874883,-1790.43873522295
1042.0,-748.5646923734972,-933.9883427940189,-1793.2771608589662
1043.0,-748.5750449111093,-934.9936576189195,-1796.1036843292031
1044.0,-748.5834992357009,-935.9821990643994,-1798.936123972861
1045.0,-748.6508948867918,-936.9759057267183,-1801.7659658227665
1046.0,-748.7153418585324,-937.9698079816491,-1804.595807672672
1047.0,-748.7247521294095,-939.0066426003618,-1807.4109249740009
1048.0,-748.7796188971467,-939.9941915520408,-1810.2431920351792
1049.0,-748.7865441862829,-940.961955129328,-1813.0828021666666
1050.0,-748.8514771875357,-941.9369949279619,-1815.919187383175
1051.0,-748.8509756478055,-942.8948651669949,-1818.762158426579
1052.0,-748.8562921107128,-943.8467642898064,-1821.6071293921975
1053.0,-748.8428392901379,-944.8223858030624,-1824.4440258803497
1054.0,-748.7755932299918,-945.7937945147046,-1827.2816028541674
1055.0,-748.7090658623332,-946.7548212925694,-1830.122729680196
1056.0,-748.7311605418021,-947.706478809708,-1832.9677006458146
1057.0,-748.7419881944685,-948.646405112655,-1835.8166340088412
1058.0,-748.7698829020163,-949.6976380421137,-1838.6262836690858
1059.0,-748.9927702430746,-950.6577162376274,-1841.4597569955342
1060.0,-748.8468440665908,-951.6069156519002,-1844.3018910569326
1061.0,-748.757082459147,-952.569038961138,-1847.1420075319475
